"accountNo","allowZeroQuantities","allowZeroValues","altDescription","canGLAccountBeDeleted","checkAccount","conCanGLAccountBeDeleted","currencyChanged","description","displayInTranLedger","doesRequireFCRevaluation","entryTimeStamp","entryUser","getAccountCodeWeb3D","getAccountNo","getAccountNoPadded","getAllSegments","getAlternateNumber","getAssignedSecurityTeam","getFCReportingRateType","getFirstMoveDate","getMasterfilesString","getModuleCurrentPeriod","getName","getObjectDisplayText","getSegment","getTreesString","getUnrealisedGainLossAccount","gtGetOwnerModule","isAcctInRetainedEarningsRange","isAddTotalsToRetainedEarnings","isAllowedReconciliation","isBalanceSheetAccount","isConMethodTransaction","isCreditAccount","isDebitAccount","isEliminationAccount","isInactive","isMonetaryItem","isPosting","isPrintingInDetail","isProfitLossAccount","isQuantityAccount","isReadyForDeletion","isTranslationAtTransaction","modifiedTimeStamp","modifiedUser","myARPrepareStatement","myAccountSign","myAccountType","myAdvanceReceiptControl","myAllowedRecAssignSecurityTeam","myAllowedRecGLControl","myAssignedSecurityTeam","myBankAccount","myBankGLControl","myCashAnalysis","myCreditorsGLControl","myCurrency","myDebitorsGLControl","myDiscountAllowedGLControl","myDiscountReceivedGLControl","myEliminationConCompany","myExchangeVarianceGLControl","myFACapProfitGLControl","myFACostGLControl","myFADepnRecovGLControl","myFADepreciationGLControl","myFADisposeClearGLControl","myFALossSaleGLControl","myFALossWOffGLControl","myFAProvDepnGLControl","myFAPurchClearGLControl","myFARevalReserveGLControl","myFCRateType","myForeignGLControl","myGLControl","myINManufCostVarGLControl","myINPurchCostVarGLControl","myINSalesCostVarGLControl","myInputTaxGLControl","myKeepTransactions","myMostFuturePeriodSummary","myOffsetControl","myOutputTaxGLControl","myParentMDAObject","myReconciliationType","myRetainedEarningsGLControl","myRevaluationCurrency","myStatus","mySuspenseGLControl","myTaxClass","myTaxCode","myUnrealisedGainLossGLAccount","myWithholdingTaxGLControl","needToCalculateTranslationBal","notes","oid","reCalculateOpeningBalances","securityLevel","shortCode","spreadCode","statActualRate","statBudgetRate","statUnit","useFCHistoricalRates","useFCRevaluation"
"01.36.705.001.0004",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,STUDENT COMMS (CRM),false,false,2017-02-01 15:31:47.259,Jeremy.White,"01.36.705.001.0004","01.36.705.001.0004","01.36.705.001.0004","0000310.0000000752 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.36.705.001.0004,GL Account [01.36.705.001.0004] [] [STUDENT COMMS (CRM)],,"Account Tree: Active, ADV, MKTING & PROM EXPENSES, ADVERTISING EXPENSE, Budget Check, OLAA ADVERTISING - MY CAREER","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:47.259,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002579897","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016890",,0,,,0,0,,false,false
"01.81.470.261.1006",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,PABX SUPPORT & MAINTENANCE,false,false,2017-02-01 15:31:47.509,Jeremy.White,"01.81.470.261.1006","01.81.470.261.1006","01.81.470.261.1006","0000310.0000000753 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.81.470.261.1006,GL Account [01.81.470.261.1006] [] [PABX SUPPORT & MAINTENANCE],,"Account Tree: Active, Budget Check, COMMUNICATION EXPENSE, OLAA TELEPHONE, TELEPHONE & INTERNET","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:47.509,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002653928","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016891",,0,,,0,0,,false,false
"01.59.465.271.3001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,DOCUMENT MANAGEMENT SYSTEM,false,false,2017-02-01 15:31:47.691,Jeremy.White,"01.59.465.271.3001","01.59.465.271.3001","01.59.465.271.3001","0000310.0000000754 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.59.465.271.3001,GL Account [01.59.465.271.3001] [] [DOCUMENT MANAGEMENT SYSTEM],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:47.691,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002624972","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016892",,0,,,0,0,,false,false
"01.63.470.261.1002",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,OPER/MTNCE-INFRAC SUPPORT&MAIN,false,false,2017-02-01 15:31:47.879,Jeremy.White,"01.63.470.261.1002","01.63.470.261.1002","01.63.470.261.1002","0000310.0000000755 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.63.470.261.1002,GL Account [01.63.470.261.1002] [] [OPER/MTNCE-INFRAC SUPPORT&MAIN],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA OFFICE EQUIP MAINT, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:47.879,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002636558","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016893",,0,,,0,0,,false,false
"01.80.465.271.1001",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,PROD'N OS & APPLICATION ,false,false,2017-02-01 15:31:48.036,Jeremy.White,"01.80.465.271.1001","01.80.465.271.1001","01.80.465.271.1001","0000310.0000000756 (t)",,"0000000.0000000000","0000000.0000000000",2017-01-31,,"0002564.0000000010",GLAccount 01.80.465.271.1001,GL Account [01.80.465.271.1001] [] [PROD'N OS & APPLICATION ],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:48.036,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002653085","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016894",,0,,,0,0,,false,false
"01.60.465.271.1001",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,PROD'N OS & APPLICATION ,false,false,2017-02-01 15:31:48.192,Jeremy.White,"01.60.465.271.1001","01.60.465.271.1001","01.60.465.271.1001","0000310.0000000757 (t)",,"0000000.0000000000","0000000.0000000000",2017-01-31,,"0002564.0000000010",GLAccount 01.60.465.271.1001,GL Account [01.60.465.271.1001] [] [PROD'N OS & APPLICATION ],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:48.192,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002627346","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016895",,0,,,0,0,,false,false
"01.36.465.271.1001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,PROD'N OS & APPLICATION ,false,false,2017-02-01 15:31:48.366,Jeremy.White,"01.36.465.271.1001","01.36.465.271.1001","01.36.465.271.1001","0000310.0000000758 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.36.465.271.1001,GL Account [01.36.465.271.1001] [] [PROD'N OS & APPLICATION ],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:48.366,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002579688","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016896",,0,,,0,0,,false,false
"01.40.901.101.2000",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,PROJECTS,false,false,2017-02-01 15:31:48.825,Jeremy.White,"01.40.901.101.2000","01.40.901.101.2000","01.40.901.101.2000","0000310.0000000759 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.40.901.101.2000,GL Account [01.40.901.101.2000] [] [PROJECTS],,"Account Tree: Active, Budget Check, OLAA PROJECTS, OTHER EXPENSES, STRATEGIC FUND","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:48.825,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002585406","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016897",,0,,,0,0,,false,false
"01.36.705.001.0001",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,STUDENT EXP SURVEYS,false,false,2017-02-01 15:31:50.198,Jeremy.White,"01.36.705.001.0001","01.36.705.001.0001","01.36.705.001.0001","0000310.0000000760 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.36.705.001.0001,GL Account [01.36.705.001.0001] [] [STUDENT EXP SURVEYS],,"Account Tree: Active, ADV, MKTING & PROM EXPENSES, ADVERTISING EXPENSE, Budget Check, OLAA ADVERTISING - MY CAREER","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:50.198,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002579886","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016898",,0,,,0,0,,false,false
"01.59.470.261.1003",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,DRP SUPPORT,false,false,2017-02-01 15:31:50.381,Jeremy.White,"01.59.470.261.1003","01.59.470.261.1003","01.59.470.261.1003","0000310.0000000761 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.59.470.261.1003,GL Account [01.59.470.261.1003] [] [DRP SUPPORT],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA EQUIPMENT EXPENSED, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:50.381,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002624983","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016899",,0,,,0,0,,false,false
"01.80.470.261.1002",true,true,,You cannot delete this account as it is used in some GL Budgets,,,,OPER/MTNCE-INFRAC SUPPORT&MAIN,false,false,2017-02-01 15:31:50.539,Jeremy.White,"01.80.470.261.1002","01.80.470.261.1002","01.80.470.261.1002","0000310.0000000762 (t)",,"0000000.0000000000","0000000.0000000000",,,"0002564.0000000010",GLAccount 01.80.470.261.1002,GL Account [01.80.470.261.1002] [] [OPER/MTNCE-INFRAC SUPPORT&MAIN],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA OFFICE EQUIP MAINT, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:50.539,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002653118","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016900",,0,,,0,0,,false,false
"01.37.465.271.2001",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,PRODUCTION SUPPORT,false,false,2017-02-01 15:31:50.679,Jeremy.White,"01.37.465.271.2001","01.37.465.271.2001","01.37.465.271.2001","0000310.0000000763 (t)",,"0000000.0000000000","0000000.0000000000",2017-03-08,,"0002564.0000000010",GLAccount 01.37.465.271.2001,GL Account [01.37.465.271.2001] [] [PRODUCTION SUPPORT],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:50.679,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002580347","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016901",,0,,,0,0,,false,false
"01.63.465.271.1001",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,PROD'N OS & APPLICATION ,false,false,2017-02-01 15:31:50.804,Jeremy.White,"01.63.465.271.1001","01.63.465.271.1001","01.63.465.271.1001","0000310.0000000764 (t)",,"0000000.0000000000","0000000.0000000000",2017-01-31,,"0002564.0000000010",GLAccount 01.63.465.271.1001,GL Account [01.63.465.271.1001] [] [PROD'N OS & APPLICATION ],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:50.804,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002636525","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016902",,0,,,0,0,,false,false
"01.40.465.271.1001",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,PROD'N OS & APPLICATION ,false,false,2017-02-01 15:31:50.976,Jeremy.White,"01.40.465.271.1001","01.40.465.271.1001","01.40.465.271.1001","0000310.0000000765 (t)",,"0000000.0000000000","0000000.0000000000",2017-02-28,,"0002564.0000000010",GLAccount 01.40.465.271.1001,GL Account [01.40.465.271.1001] [] [PROD'N OS & APPLICATION ],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:50.976,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002581446","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016903",,0,,,0,0,,false,false
"01.30.465.271.1001",true,true,,Account has transactions assigned - cannot be deleted,,,You cannot change the currency for this GLAccount as it has transactions,PROD'N OS & APPLICATION ,false,false,2017-02-01 15:31:51.148,Jeremy.White,"01.30.465.271.1001","01.30.465.271.1001","01.30.465.271.1001","0000310.0000000766 (t)",,"0000000.0000000000","0000000.0000000000",2017-01-31,,"0002564.0000000010",GLAccount 01.30.465.271.1001,GL Account [01.30.465.271.1001] [] [PROD'N OS & APPLICATION ],,"Account Tree: Active, Budget Check, EQUIP MAINT & LICENCE FEES, OLAA SOFTWARE LICENCING, OTHER EXPENSES","0000000.0000000000","0002389.0000000001",false,true,false,false,false,false,true,false,false,true,false,true,true,false,false,false,2017-02-01 15:31:51.148,Jeremy.White,"0000000.0000000000","0002162.0000000074","0002162.0000000071","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002547.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002389.0000000001","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000063","0002607.0002564202","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0000000.0000000000","0002162.0000000041","0000000.0000000000","0000000.0000000000","0002573.0000000008","0000000.0000000000","0000000.0000000000",false,,"0002557.0000016904",,0,,,0,0,,false,false
